150 19485.88795796829
200 17879.698698596283
250 12028.313898202581
300 12028.313898202581
350 8453.66814232895
400 8453.66814232895
450 8453.66814232895
500 8453.66814232895
550 4903.237342480177
600 3961.5305244867523
650 2718.21501118091
700 2718.21501118091
750 2182.9088963153044
800 1659.0118342533312
850 1533.3839349505756
900 848.9852242081306
950 820.7920855313299
1000 714.6152884850851
1050 645.8088039487586
1100 633.5864835879963
1150 186.14905939575448
1200 186.14905939575448
1250 186.14905939575448
1300 161.47801652777488
1350 147.9037058162128
1400 111.4191647701983
1450 111.4191647701983
1500 104.38202455292605
1550 88.31772043017439
1600 74.42383536539043
1650 74.14274260173977
1700 71.88154038563519
1750 66.86905696022264
1800 66.86905696022264
1850 66.84449275073234
1900 65.01919553778602
1950 63.7157569361384
2000 63.57832180997569
2050 63.57832180997569
2100 63.57832180997569
