101 10819.806517378973
201 10819.806517378973
301 10819.806517378973
401 10819.806517378973
501 10819.806517378973
601 10819.806517378973
701 10819.806517378973
801 5173.833239664651
901 5173.833239664651
1001 5173.833239664651
1101 5173.833239664651
1201 5173.833239664651
1301 5173.833239664651
1401 5173.833239664651
1501 5173.833239664651
1601 5173.833239664651
1701 5173.833239664651
1801 5173.833239664651
1901 5173.833239664651
2001 5173.833239664651
2101 5173.833239664651
2201 5173.833239664651
2301 5173.833239664651
2401 5173.833239664651
2501 5173.833239664651
2601 5173.833239664651
2701 5173.833239664651
2801 5173.833239664651
2901 5173.833239664651
3001 5173.833239664651
3101 5173.833239664651
3201 5173.833239664651
3301 5173.833239664651
3401 5173.833239664651
3501 5173.833239664651
3601 5173.833239664651
3701 5173.833239664651
3801 5173.833239664651
3901 5173.833239664651
4001 5173.833239664651
4101 5173.833239664651
4201 5173.833239664651
4301 5173.833239664651
4401 5173.833239664651
4501 3280.7207167420697
4601 3280.7207167420697
4701 3280.7207167420697
4801 3280.7207167420697
4901 3280.7207167420697
5001 3280.7207167420697
5101 3280.7207167420697
5201 3280.7207167420697
5301 3280.7207167420697
5401 3280.7207167420697
5501 3280.7207167420697
5601 3280.7207167420697
5701 3280.7207167420697
5801 3280.7207167420697
5901 3280.7207167420697
6001 3280.7207167420697
6101 3280.7207167420697
6201 3280.7207167420697
6301 3280.7207167420697
6401 3280.7207167420697
6501 3280.7207167420697
6601 3280.7207167420697
6701 3280.7207167420697
6801 3280.7207167420697
6901 3280.7207167420697
7001 3280.7207167420697
7101 3280.7207167420697
7201 3280.7207167420697
7301 3280.7207167420697
7401 3280.7207167420697
7501 3280.7207167420697
7601 3280.7207167420697
7701 3280.7207167420697
7801 3280.7207167420697
7901 3280.7207167420697
8001 3280.7207167420697
8101 3280.7207167420697
8201 3280.7207167420697
8301 3280.7207167420697
8401 3280.7207167420697
8501 3280.7207167420697
