51 31549.406134565204
101 15167.682149870903
151 15167.682149870903
201 15167.682149870903
251 15167.682149870903
301 15167.682149870903
351 15167.682149870903
401 15167.682149870903
451 15167.682149870903
501 15167.682149870903
551 15167.682149870903
601 15167.682149870903
651 15167.682149870903
701 15167.682149870903
751 15167.682149870903
801 15167.682149870903
851 15167.682149870903
901 15167.682149870903
951 15167.682149870903
1001 15167.682149870903
1051 15167.682149870903
1101 15167.682149870903
1151 15167.682149870903
1201 15167.682149870903
1251 15167.682149870903
1301 15167.682149870903
1351 15167.682149870903
1401 15167.682149870903
1451 15167.682149870903
1501 15167.682149870903
1551 15167.682149870903
1601 15167.682149870903
1651 15167.682149870903
1701 15167.682149870903
1751 15167.682149870903
1801 15167.682149870903
1851 15167.682149870903
1901 15167.682149870903
1951 15167.682149870903
2001 15167.682149870903
