51 27063.90167110007
101 27063.90167110007
151 23640.27592253573
201 23640.27592253573
251 13789.04299264937
301 13789.04299264937
351 13789.04299264937
401 13789.04299264937
451 13789.04299264937
501 13789.04299264937
551 13789.04299264937
601 13789.04299264937
651 13789.04299264937
701 13789.04299264937
751 13789.04299264937
801 13789.04299264937
851 13789.04299264937
901 13789.04299264937
951 13789.04299264937
1001 13789.04299264937
1051 13789.04299264937
1101 13789.04299264937
1151 13789.04299264937
1201 13789.04299264937
1251 13789.04299264937
1301 13789.04299264937
1351 13789.04299264937
1401 13789.04299264937
1451 13789.04299264937
1501 13789.04299264937
1551 13789.04299264937
1601 13789.04299264937
1651 13789.04299264937
1701 13789.04299264937
1751 13789.04299264937
1801 13789.04299264937
1851 13789.04299264937
1901 13789.04299264937
1951 13789.04299264937
2001 13789.04299264937
