51 22477.855075377178
101 22477.855075377178
151 22477.855075377178
201 22477.855075377178
251 22477.855075377178
301 22477.855075377178
351 22477.855075377178
401 22477.855075377178
451 22477.855075377178
501 22477.855075377178
551 22477.855075377178
601 22477.855075377178
651 22477.855075377178
701 13201.938942995697
751 13201.938942995697
801 13201.938942995697
851 13201.938942995697
901 13201.938942995697
951 13201.938942995697
1001 13201.938942995697
1051 13201.938942995697
1101 13201.938942995697
1151 13201.938942995697
1201 8069.352291041024
1251 8069.352291041024
1301 8069.352291041024
1351 8069.352291041024
1401 8069.352291041024
1451 8069.352291041024
1501 8069.352291041024
1551 8069.352291041024
1601 8069.352291041024
1651 8069.352291041024
1701 8069.352291041024
1751 8069.352291041024
1801 8069.352291041024
1851 8069.352291041024
1901 8069.352291041024
1951 8069.352291041024
2001 8069.352291041024
