200 9260.466339125252
300 7447.654163698302
400 4921.6426852589175
500 4688.249615481656
600 4688.249615481656
700 3617.0257041773466
800 3446.7431067056227
900 3280.410512934787
1000 3280.410512934787
1100 3029.826642910853
1200 3029.826642910853
1300 3029.826642910853
1400 3029.826642910853
1500 2958.9632930693174
1600 2958.9632930693174
1700 2935.2024690506923
1800 2781.4492525828314
1900 2700.577289169072
2000 2639.3915729878026
2100 2593.4806114189605
2200 2127.9144246770547
2300 2127.9144246770547
2400 1692.1979951960227
2500 1692.1979951960227
2600 1472.269579519725
2700 1246.754926438138
2800 1175.399361377106
2900 1121.6257626316751
3000 1114.943995587561
3100 997.076339147928
3200 946.0400867994878
3300 940.3964224649163
3400 937.6032436665304
3500 937.6032436665304
3600 937.0660100352592
3700 922.1843579167956
3800 914.353104671437
3900 912.2215980749536
4000 894.4712880118639
4100 884.0882379437178
4200 871.5731754951825
4300 854.5829141093814
4400 822.3403194196255
4500 764.742504818222
4600 667.5547949232847
4700 547.5055418036543
4800 470.9012983928381
4900 430.9125167667224
5000 430.9125167667224
5100 428.05686424887966
5200 426.42936039284336
5300 421.70270048391
5400 421.70270048391
5500 419.84056513385616
5600 418.95235115241655
5700 418.59874597155044
5800 417.9336429751606
5900 417.69974674416216
6000 417.27068633447885
6100 416.86410993709603
6200 415.924328100368
6300 415.52784694359326
6400 413.06182275858976
6500 410.1265549924704
6600 406.2720530252488
6700 398.5509064990226
6800 389.8364138867896
6900 379.5639676579442
7000 369.2931245005424
7100 357.51323958843915
7200 345.7949529286198
7300 342.5936487892014
7400 341.7265004376343
7500 337.70360807491784
7600 336.5671719933786
7700 335.31401799134164
7800 335.31401799134164
7900 334.26537688632544
8000 332.7435714065699
8100 331.92247175176743
8200 330.27063096316243
8300 327.0074231797435
8400 321.92631840924446
8500 316.6542106339512
8600 309.52071062215924
