200 6692.537636761876
300 6692.537636761876
400 5348.956006391262
500 5348.956006391262
600 4122.749460936582
700 4122.749460936582
800 3267.016260868777
900 3267.016260868777
1000 2852.0075414469206
1100 2719.014632600562
1200 2719.014632600562
1300 2719.014632600562
1400 2659.265580618591
1500 2592.5667867139596
1600 2550.75060568784
1700 2275.4969503878287
1800 2014.745907986382
1900 2014.745907986382
2000 1852.5246320927222
2100 1698.015738347708
2200 1490.1947698203962
2300 1471.1444259413101
2400 1368.6761096472794
2500 1241.615746834752
2600 1185.3716534216537
2700 1185.3716534216537
2800 1179.5046239658539
2900 1142.6026424438064
3000 1141.590038372657
3100 1119.1555343539708
3200 1096.980168138838
3300 1084.6740889065677
3400 982.5424242520662
3500 929.2763249048293
3600 817.1584763111233
3700 738.4282488245251
3800 563.7316198800512
3900 499.96185508533523
4000 348.1716889836753
4100 348.1716889836753
4200 310.7726637523859
4300 310.53056422561633
4400 298.2220430689766
4500 292.96372060516495
4600 292.96372060516495
4700 292.5149135076475
4800 290.53384698440954
4900 290.53384698440954
5000 289.5275789312692
5100 288.3270692805996
5200 288.0845838926706
5300 288.0511680657469
5400 287.8542700829388
5500 287.4374866199199
5600 287.36652516584
5700 287.05934009178105
5800 286.54933100663607
5900 286.4393445500524
6000 286.2052464606609
6100 285.532762899078
6200 284.9781851872605
6300 283.84216974484275
6400 282.5283030354711
6500 281.1357325467863
6600 279.5794564182412
6700 277.1229546222298
6800 274.1422788394549
6900 269.3273779317816
7000 264.05244254257707
7100 261.6218191995644
7200 257.21202790763834
7300 255.0637094878309
7400 252.3220653719587
7500 250.9026793167048
7600 247.88424665418086
7700 244.89651786996816
7800 242.83193200344334
7900 241.77578589602527
8000 241.7331148939016
8100 241.7331148939016
8200 241.6751921291429
8300 241.40477850123366
8400 240.83547313934702
8500 240.60016098013858
8600 240.1801527892565
